registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY
4305,Egypt,,10/24/2015,10/28/2015,5,0,6,,Heavy Rain,,,very large,8231.84,4.790558184,30.4819,31.0422
4304,Somalia,Ethiopia,10/15/2015,10/28/2015,14,0,0,,Heavy Rain,,,large,438557.45,6.788154529,45.4022,4.70359
4303,Algeria,,10/16/2015,10/28/2015,13,0,3000,,Heavy Rain,,,large,92984.74,6.082355033,-6.95501,28.3337
4302,Mexico,United States,10/23/2015,10/28/2015,6,0,0,,Hurricane/Tropical Storm,,,very large,1432949.6,7.110473425,-101.772,28.3812
4301,Uruguay,Brazil,10/14/2015,10/28/2015,15,0,10000,,Heavy Rain,,,extreme,392899.19,7.071402388,-53.5718,-29.9568
4300,Philippines,,10/22/2015,10/28/2015,7,54,60000,,Hurricane/Tropical Storm,,,extreme,80271.75,6.050690767,121.241,16.691
4299,Romania,,10/12/2015,10/13/2015,2,0,50,,Heavy Rain,,,very large,441.218,3.121774476,28.7321,44.6422
4298,New Zealand,,9/20/2015,10/1/2015,12,0,0,,Heavy Rain,,,large,837.216,4.002018766,177.922,-38.6637
4297,Guatemala,,10/2/2015,10/3/2015,2,500,433,,Landslides/Avalanches,,,extreme,6023.19,4.381886554,-90.6128,14.8262
4296,France,,10/3/2015,10/7/2015,5,16,0,,Heavy Rain,,,very large,2895.95,4.336852323,6.5302,43.3765
4295,United States,,10/1/2015,10/13/2015,13,15,800,,Heavy Rain,Hurricane/Tropical Storm,,extreme,61355.23,6.202824936,-80.4927,33.5033
4294,Nigeria,,8/30/2015,9/11/2015,13,30,2000,,Heavy Rain,,,very large,186816.02,6.561448727,11.5284,9.95267
4293,Vietnam,Laos,9/7/2015,9/11/2015,5,2,100,,Heavy Rain,,,large,192886.73,5.984272355,104.762,20.5669
4292,Japan,,9/9/2015,9/11/2015,3,3,100000,,Hurricane/Tropical Storm,,,extreme,52859.22,5.501272001,140.046,36.9375
4291,Niger,,7/25/2015,8/19/2015,26,4,3000,,Heavy Rain,,,very large,686734.83,7.427853682,2.49701,14.8417
4290,Argentina,,8/10/2015,8/19/2015,10,3,11000,,Heavy Rain,,,large,133852.96,6.12662798,-59.8071,-35.1086
4289,Uruguay,,8/17/2015,8/19/2015,3,0,4158,,Heavy Rain,,,very large,63707.6,5.457403758,-55.6997,-32.6329
4288,India,,8/13/2015,9/11/2015,30,5,18000,,Monsoon,,,large,69190.14,6.317165464,93.751,26.8946
4287,Philippines,,8/2/2015,8/5/2015,4,7,0,,Heavy Rain,,,large,9791.46,4.592907445,125.052,7.39149
4286,China,,8/2/2015,8/5/2015,4,8,0,,Heavy Rain,,,very large,53741.01,5.508457075,112.531,35.0925
4285,Guinea,,7/26/2015,8/5/2015,11,4,0,,Heavy Rain,,,large,22455.5,5.392715415,-13.4378,10.0395
4284,Macedonia,,8/3/2015,8/5/2015,3,4,0,,Heavy Rain,,,large,5957.41,4.252178745,21.1907,41.7575
4283,Burma/Myanmar,,7/15/2015,8/19/2015,36,88,85400,,Monsoon,,,extreme,296423.97,7.329245816,95.5326,20.1747
4282,India,,7/15/2015,8/19/2015,36,206,300000,,Monsoon,Hurricane/Tropical Storm,,extreme,629961.61,7.656646581,82.6165,26.2074
4281,Paraguay,,7/25/2015,8/5/2015,12,0,3700,,Heavy Rain,,,very large,28652.69,5.712437906,-58.273,-25.0451
4280,Vietnam,,7/25/2015,8/5/2015,12,20,3000,,Heavy Rain,,,extreme,24336.74,5.766473644,106.865,20.8137
4279,United States,,7/17/2015,7/21/2015,5,0,0,,Heavy Rain,,,very large,109391.2,5.91404365,-113.587,34.1148
4278,Philippines,,7/12/2015,7/21/2015,10,4,3000,,Monsoon,,,large,16151.08,5.208201568,120.796,15.5509
4277,Iran,,7/14/2015,7/21/2015,8,20,0,,Heavy Rain,,,large,776608.3,6.793292015,54.0377,33.3604
4276,Brazil,,7/10/2015,7/21/2015,12,3,1000,,Heavy Rain,,,large,690931.31,6.91861612,-50.751,-25.5689
4275,Guyana,,7/16/2015,7/21/2015,6,0,0,,Heavy Rain,,,very large,30931.23,5.4446397,-58.7431,6.66576
4274,United States,,7/18/2015,7/21/2015,4,3,0,,Heavy Rain,,,very large,44261.07,5.424173159,-83.165,38.3887
4273,Tajikistan,,7/15/2015,7/21/2015,7,0,10000,,Snow/Ice Melt,,,very large,56196.01,5.77089478,73.1149,38.0626
4272,Pakistan,,7/15/2015,8/19/2015,36,166,803000,,Monsoon,,,very large,137039.96,6.869240983,72.2737,34.3432
4271,Cameroon,,6/22/2015,6/29/2015,8,0,3000,,Heavy Rain,,,large,4726.19,4.577601164,9.88421,3.94741
4270,Pakistan,,6/25/2015,6/29/2015,5,10,0,,Heavy Rain,,,very large,73485.14,5.741260789,72.8428,35.0129
4269,Costa Rica,,6/21/2015,6/29/2015,9,0,700,,Heavy Rain,,,very large,16754.38,5.35446213,-83.8331,10.1743
4268,Vietnam,,6/24/2015,6/29/2015,6,7,100,,Hurricane/Tropical Storm,,,very large,6346.62,4.756785005,103.525,21.3114
4267,United States,,6/27/2015,6/29/2015,3,2,0,,Heavy Rain,,,large,161572.75,5.685489372,-84.7486,39.3942
4266,Russia,,6/25/2015,6/29/2015,5,1,0,,Heavy Rain,,,very large,5567.64,4.62073241,39.3401,44.1285
4265,India,,6/24/2015,6/29/2015,6,81,9000,,Monsoon,,,very large,43781.56,5.595533741,70.7643,21.8734
4264,New Zealand,,6/22/2015,6/29/2015,8,0,100,,Heavy Rain,,,very large,8948.6,5.030936342,175.231,-39.8648
4263,Bangladesh,,6/24/2015,6/29/2015,6,0,23,,Heavy Rain,,,very large,12508.17,5.051436285,91.9942,22.4079
4262,Nepal,,6/10/2015,6/15/2015,6,40,0,,Monsoon,,,large,12034.28,4.858571362,87.3919,27.4682
4261,Georgia,,6/13/2015,6/15/2015,3,12,200,,Heavy Rain,,,very large,13022.99,4.767923221,44.5362,42.0683
4260,Ghana,Togo,6/2/2015,6/15/2015,14,150,5300,,Heavy Rain,,,very large,266950.09,6.748649366,-0.546442,7.38005
4259,India,,6/2/2015,6/29/2015,28,3,9000,,Monsoon,,,very large,60437.23,6.404553842,93.8747,26.9195
4258,Russia,,5/15/2015,6/2/2015,19,0,1200,,Heavy Rain,,,large,242622.13,6.663684012,81.5277,58.1901
4257,Romania,,5/25/2015,6/2/2015,9,1,184,,Heavy Rain,,,large,19785.35,5.250586247,22.8609,46.8147
4256,Tajikistan,,5/11/2015,5/21/2015,11,0,1776,,Heavy Rain,,,large,32595.44,5.554549533,73.2634,37.8142
4255,Chile,,5/17/2015,5/21/2015,5,0,100,,Heavy Rain,,,very large,224189.77,6.225677055,-72.9212,-44.1033
4254,Tanzania,,5/7/2015,5/21/2015,15,12,5000,,Heavy Rain,,,very large,194128.66,6.640272175,36.8905,-5.06017
4253,New Zealand,,5/13/2015,5/21/2015,9,1,100,,Heavy Rain,,,very large,7484.07,5.004471609,175.355,-41.092
4252,United States,,5/5/2015,6/29/2015,56,38,600,,Heavy Rain,,,extreme,849464.57,7.978363292,-97.9863,34.1936
4251,India,,5/17/2015,5/21/2015,5,8,200,,Heavy Rain,,,large,14179.41,4.850628165,79.1771,10.7121
4250,Colombia,,5/1/2015,5/21/2015,21,58,200,,Heavy Rain,,,extreme,140968.57,6.772371585,-74.5048,5.70693
4249,China,,5/13/2015,6/29/2015,48,57,82000,,Heavy Rain,,,very large,247569.94,7.251030408,114.981,27.0326
4248,Kenya,,4/27/2015,5/2/2015,6,13,3000,,Heavy Rain,,,very large,20432.58,5.264565717,36.2471,-0.795186
4247,Australia,,5/1/2015,5/2/2015,2,5,0,,Heavy Rain,,,extreme,192631.23,5.886786689,150.513,-25.9441
4246,Brazil,,4/1/2015,5/2/2015,32,5,1000,,Heavy Rain,,,very large,450353.51,7.334794789,-67.7993,-6.97805
4245,Pakistan,,4/26/2015,4/28/2015,3,44,4800,,Heavy Rain,,,very large,21148.15,4.978484896,71.8901,33.5131
4244,Australia,,4/20/2015,4/28/2015,9,4,1000,,Heavy Rain,,,extreme,175487.07,6.499517628,150.612,-33.3812
4243,Haiti,,4/4/2015,4/6/2015,3,6,1000,,Heavy Rain,,,large,3672.34,4.042064138,-72.1912,18.685
4242,Kazahkstan,,3/23/2015,4/15/2015,24,0,5600,,Snow/Ice Melt,,,large,213897.13,6.710416199,65.5929,48.4049
4241,Madagascar,,3/5/2015,4/15/2015,42,0,25000,,Heavy Rain,,,very large,68755.39,6.636647299,47.0106,-18.1557
4240,China,,4/4/2015,4/15/2015,12,0,12000,,Hurricane/Tropical Storm,,,very large,145834.77,6.419133586,110.676,27.9271
4239,India,,3/20/2015,3/31/2015,12,44,2907,,Heavy Rain,,,very large,70287.98,6.102153567,76.4058,33.1767
4238,Chile,,3/25/2015,4/8/2015,15,27,2514,,Heavy Rain,,,extreme,154773.16,6.666816904,-68.888,-22.3617
4237,Brazil,,2/23/2015,4/15/2015,52,0,10000,,Heavy Rain,,,large,173696.63,6.955794736,-68.9127,-9.12272
4236,Kenya,Tanzania,4/5/2015,4/15/2015,11,13,6500,,Heavy Rain,,,very large,32934.83,5.73513937,35.1089,0.04848
4235,Brazil,,3/15/2015,3/23/2015,9,0,280,,Heavy Rain,,,very large,168905.06,6.357976429,-67.725,-7.68508
4234,Tanzania,,3/3/2015,3/23/2015,21,38,0,,Heavy Rain,,,very large,40007.02,6.100446757,33.748,-4.31417
4233,Angola,,3/9/2015,3/23/2015,15,0,1000,,Heavy Rain,,,very large,10252.79,5.36302458,13.6811,-8.81664
4232,Angola,,3/9/2015,3/23/2015,15,60,1000,,Heavy Rain,,,very large,12133.31,5.436161812,13.879,-12.1145
4231,Indonesia,,3/15/2015,3/23/2015,9,0,4000,,Heavy Rain,,,large,7001.53,4.799435463,108.399,-6.55868
4230,United States,,3/10/2015,3/23/2015,14,0,0,,Heavy Rain,,,very large,56870.12,6.077103439,-86.2332,37.0268
4229,Mexico,,3/13/2015,3/23/2015,11,0,800,,Heavy Rain,,,large,60978.86,5.826571986,-103.43,19.4811
4228,Argentina,,2/15/2015,2/24/2015,10,7,700,,Heavy Rain,,,very large,349365.45,6.719371213,-63.5929,-32.3809
4227,Dominican Republic,,2/20/2015,2/24/2015,5,0,12000,,Heavy Rain,,,large,11588.13,4.762983363,-69.8035,19.3285
4226,Australia,,2/22/2015,2/24/2015,3,0,350,,Hurricane/Tropical Storm,,,very large,445272.72,6.301838602,135.716,-18.2
4225,Bolivia,Peru,2/20/2015,2/24/2015,5,0,4000,,Monsoon,,,very large,487370.75,6.562920724,-65.8445,-11.5042
4224,Madagascar,,1/5/2015,2/9/2015,36,0,20000,,Hurricane/Tropical Storm,,,very large,277594.75,7.175805008,45.9218,-19.6675
4223,Australia,,2/5/2015,2/9/2015,5,0,0,,Monsoon,,,very large,122203.01,5.962143167,145.675,-17.8703
4222,Indonesia,,2/5/2015,2/9/2015,5,0,300,,Heavy Rain,,,large,18063.44,4.955770465,122.862,0.686073
4221,Greece,Albania,2/1/2015,2/9/2015,9,3,500,,Heavy Rain,,,very large,151104.52,6.309611224,26.5972,41.4571
4220,Bolivia,,1/5/2015,2/9/2015,36,23,1000,,Heavy Rain,,,very large,137629.71,6.871105955,-63.7661,-16.4638
4219,Malawi,Mozambique,1/1/2015,2/9/2015,40,276,336000,,Heavy Rain,,,extreme,485939.39,7.589672091,35.3564,-18.7946
4218,Australia,,1/5/2015,1/11/2015,7,1,0,,Heavy Rain,,,very large,1519623.45,7.202925286,127.056,-19.1872
4217,Philippines,,12/10/2014,1/1/2015,23,53,80186,,Hurricane/Tropical Storm,,,very large,63967.39,6.343777726,124.903,8.65608
4216,Malaysia,Thailand,12/20/2014,1/1/2015,13,34,215000,,Monsoon,,,extreme,90680.38,6.372486679,102.164,4.72508
4215,Sri Lanka,,12/20/2014,1/1/2015,13,39,1000000,,Monsoon,,,very large,50316.81,5.991747711,80.9834,7.90972
4214,Colombia,,11/1/2014,12/20/2014,50,44,0,,Heavy Rain,,,very large,406009.51,7.48359747,-75.544,4.59198
4213,United States,,12/11/2014,12/14/2014,4,3,0,,Heavy Rain,,,large,70255.56,5.448740691,-123.101,39.7967
4212,Brazil,,12/10/2014,12/14/2014,5,0,0,,Heavy Rain,,,large,199807.2,5.999581138,-49.2145,-24.8513
4211,Bulgaria,Greece,12/4/2014,12/14/2014,11,40,1000,,Heavy Rain,,,very large,147616.57,6.386619054,27.7106,41.4579
4210,Palestine,,11/26/2014,12/5/2014,10,0,300,,Heavy Rain,,,very large,2861.66,4.632709292,34.4532,31.3378
4209,France,,11/29/2014,12/5/2014,7,5,3000,,Heavy Rain,,,very large,123269.25,6.112044053,0.863937,43.999
4208,United States,,12/1/2014,12/5/2014,5,0,40,,Heavy Rain,,,large,202666.27,6.005751479,-117.212,35.4299
4207,Morocco,,11/24/2014,12/5/2014,12,40,0,,Heavy Rain,,,extreme,273693.63,6.817475931,-5.61886,31.5566
4206,Thailand,,11/7/2014,11/16/2014,10,0,1000,,Monsoon,,,large,31653.08,5.500415975,99.5163,8.02409
4205,Italy,,11/12/2014,11/16/2014,5,5,0,,Heavy Rain,,,very large,36733.48,5.440123337,10.6129,45.9281
4204,Indonesia,,11/14/2014,11/16/2014,3,0,2400,,Heavy Rain,,,large,57442.62,5.236355495,100.753,-1.02615
4203,France,,11/13/2014,11/16/2014,4,5,0,,Heavy Rain,,,very large,36709.07,5.342924632,5.09507,44.2452
4202,Greece,,10/25/2014,10/27/2014,3,0,0,,Heavy Rain,Hurricane/Tropical Storm,,large,4855.4,4.163346269,23.4176,38.1738
4201,Somalia,Ethiopia,10/24/2014,11/16/2014,24,0,21000,,Heavy Rain,,,very large,42635.81,6.186077019,45.2538,4.13428
4200,India,Sri Lanka,10/22/2014,10/27/2014,6,5,300,,Monsoon,,,large,115476.31,5.840644148,78.2616,10.2916
4199,Spain,,10/19/2014,10/22/2014,4,1,0,,Heavy Rain,,,large,7566.97,4.480982003,-16.5329,28.2782
4198,India,,10/12/2014,10/27/2014,16,42,0,,Hurricane/Tropical Storm,,,very large,376261.49,6.955701013,79.6967,18.4473
4197,Mexico,,10/18/2014,10/27/2014,10,6,4000,,Hurricane/Tropical Storm,,,very large,187176.03,6.448341491,-98.4317,21.7845
4196,South Sudan,,10/15/2014,10/27/2014,13,4,140,,Heavy Rain,,,large,388189.52,6.702987159,31.1747,6.69427
4195,United States,,10/21/2014,10/22/2014,2,0,0,,Heavy Rain,,,large,8447.1,4.227737631,-80.4061,26.9326
4194,Nicaragua,Honduras,10/15/2014,10/27/2014,13,24,33000,,Heavy Rain,,,very large,221816.02,6.63602752,-87.5693,13.8455
4193,Nicaragua,,10/9/2014,10/11/2014,3,1,50,,Heavy Rain,,,very large,79061.87,5.551179596,-85.6393,12.6289
4192,Italy,,10/10/2014,10/11/2014,2,1,0,,Heavy Rain,,,large,6229.19,4.095461573,9.17775,44.6146
4191,Democratic Republic of Congo,,10/4/2014,10/11/2014,8,4,200,,Monsoon,,,large,781320.47,6.79591919,25.2115,-7.98006
4190,Malaysia,,10/4/2014,10/11/2014,8,0,100,,Heavy Rain,,,large,31695.74,5.404090883,117.183,6.0074
4189,Philippines,,9/19/2014,10/11/2014,23,5,83000,,Hurricane/Tropical Storm,,,very large,30855.03,6.027145068,121.612,14.6575
4188,India,,9/24/2014,10/11/2014,18,59,30000,,Monsoon,,,very large,61894.97,6.223019121,92.4891,26.7465
4187,Vanuatu,,10/3/2014,10/11/2014,9,1,100,,Heavy Rain,,,large,3365.71,4.481319203,166.967,-15.3154
4186,South Sudan,,9/21/2014,10/11/2014,21,7,3000,,Heavy Rain,,,large,143087.31,6.477820414,32.9068,6.94173
4185,China,,9/1/2014,9/8/2014,8,44,121700,,Monsoon,,,very large,55272.31,5.821688862,108.35,30.7799
4184,Thailand,,9/1/2014,9/8/2014,8,0,400,,Monsoon,,,large,34449.25,5.440269758,100.457,16.4039
4183,Bulgaria,,9/5/2014,9/8/2014,4,3,0,,Heavy Rain,,,large,7804.96,4.494430673,27.4879,42.6219
4182,South Korea,Japan,8/24/2014,9/4/2014,12,5,0,,Heavy Rain,,,very large,35508.04,5.805599206,128.392,36.051
4181,Panama,,8/18/2014,9/4/2014,18,9,116,,Heavy Rain,,,large,22658.51,5.610503853,-80.9628,8.23894
4180,Dominican Republic,,8/20/2014,9/4/2014,16,0,4000,,Hurricane/Tropical Storm,,,large,13399.5,5.331208576,-69.754,19.0682
4179,Pakistan,India,9/1/2014,10/11/2014,41,300,30000,,Monsoon,,,extreme,253686.93,7.318111945,75.3419,33.9449
4178,Bangladesh,,8/20/2014,9/8/2014,20,17,500000,,Monsoon,,,very large,35999.91,6.03342267,90.6333,24.5661
4177,United States,,8/10/2014,8/19/2014,10,1,0,,Heavy Rain,,,extreme,11462.27,5.36030063,-83.3134,42.5291
4176,India,,8/15/2014,9/8/2014,25,1,75000,,Monsoon,,,large,44290.91,6.044254612,94.6542,27.6132
4175,Niger,,8/13/2014,8/19/2014,7,12,10000,,Heavy Rain,,,large,350748.91,6.39009437,6.40648,16.3273
4174,India,,8/14/2014,9/8/2014,26,0,10000,,Monsoon,,,very large,62650.8,6.387991228,86.2537,26.1795
4173,Indonesia,,8/11/2014,8/19/2014,9,2,600,,Heavy Rain,,,large,65176.82,5.768335677,107.83,-7.0044
4172,China,,8/11/2014,8/19/2014,9,27,10000,,Monsoon,,,very large,387775.13,6.718913721,114.164,25.4709
4171,India,,8/11/2014,9/8/2014,29,31,4000,,Monsoon,,,very large,107474.39,6.669794246,79.7586,27.3852
4170,Nepal,,8/12/2014,9/8/2014,28,180,17000,,Monsoon,,,very large,55212.66,6.365287961,81.9731,28.9832
4169,Japan,,8/16/2014,8/19/2014,4,3,12000,,Heavy Rain,,,extreme,76116.81,5.784570566,136.31,35.7986
4168,Papua New Guinea,,7/20/2014,7/29/2014,10,4,0,,Heavy Rain,,,very large,51770.21,5.890171186,143.399,-6.06802
4167,China,Vietnam,7/18/2014,7/29/2014,12,46,100000,,Hurricane/Tropical Storm,,,extreme,82764.22,6.298053868,107.508,21.4955
4166,Russia,,7/22/2014,7/29/2014,8,0,0,,Heavy Rain,,,extreme,224475.55,6.555289027,156.129,62.7394
4165,India,,7/20/2014,7/29/2014,10,6,15000,,Monsoon,,,large,189576.05,6.27778347,84.1258,20.7752
4164,South Sudan,Sudan,7/20/2014,9/8/2014,51,77,112000,,Heavy Rain,,,very large,641087.55,7.690578778,31.0015,10.2137
4163,Brazil,Uruguay,7/3/2014,7/29/2014,27,10,50000,,Heavy Rain,,,extreme,44866.46,6.384315565,-58.0256,-32.3467
4162,Nepal,,7/1/2014,7/14/2014,14,16,2400,,Heavy Rain,,,very large,11578.77,5.385881722,84.6207,28.4737
4161,Bangladesh,,7/13/2014,7/14/2014,2,0,30000,,Heavy Rain,Storm/Tidal Surge,,very large,217.529,2.814638418,90.5498,22.3313
4160,United States,,7/11/2014,7/14/2014,4,0,0,,Snow/Ice Melt,,,large,2950.82,4.07200271,-134.446,58.1993
4159,Brazil,,5/22/2014,7/29/2014,69,0,0,,Heavy Rain,,,extreme,256564.57,7.549075769,-59.5597,-2.92934
4158,Sudan,,7/7/2014,7/14/2014,8,0,42400,,Heavy Rain,,,very large,137141.28,6.216349445,33.08,13.3883
4157,New Zealand,,7/5/2014,7/14/2014,10,0,0,,Heavy Rain,,,large,8581.24,4.933550048,174.068,-35.6989
4156,Thailand,,7/11/2014,7/14/2014,4,0,500,,Heavy Rain,,,large,15921.63,4.804047519,99.739,19.8258
4155,China,,6/5/2014,6/25/2014,21,14,337000,,Monsoon,,,large,377101.63,6.898677704,112.358,26.4396
4154,India,,6/23/2014,6/25/2014,3,0,10000,,Monsoon,,,large,49220.53,5.169267541,94.716,27.8115
4153,Philippines,,6/17/2014,6/25/2014,9,0,35000,,Heavy Rain,,,large,15356.31,5.14052938,124.73,6.7719
4152,United States,,6/10/2014,7/14/2014,35,0,600,,Heavy Rain,,,extreme,418317.13,7.466603689,-94.7944,42.708
4151,Bulgaria,,6/19/2014,6/25/2014,7,12,2000,,Heavy Rain,,,extreme,24415.42,5.533792235,27.0426,42.9445
4150,Paraguay,Brazil,6/3/2014,7/14/2014,42,9,265000,,Heavy Rain,,,extreme,554605.25,7.668263262,-53.547,-24.3541
4149,Russia,,6/4/2014,6/10/2014,7,70,3000,,Heavy Rain,,,very large,1829701.35,7.283569508,94.3696,55.0332
4148,Mexico,Guatemala,6/1/2014,6/10/2014,10,22,25000,,Monsoon,,,very large,113685.43,6.231796068,-94.0274,16.5997
4147,Iran,,6/1/2014,6/10/2014,10,37,440000,,Monsoon,,,very large,305525.25,6.661138367,57.2544,34.3756
4146,China,,5/30/2014,6/10/2014,12,6,500,,Heavy Rain,,,large,45994.3,5.74188526,113.342,23.2652
4145,Sri Lanka,,6/4/2014,6/10/2014,7,5,16000,,Hurricane/Tropical Storm,,,very large,10337.47,5.035603561,80.1668,7.66215
4144,Afghanistan,,6/3/2014,6/10/2014,8,0,300,,Heavy Rain,,,very large,44203.93,5.724642129,68.0178,35.6352
4143,China,,5/12/2014,5/16/2014,5,1,10000,,Heavy Rain,,,extreme,205001.27,6.311756552,111.467,27.3821
4142,Tajikistan,,5/10/2014,5/16/2014,7,0,425,,Heavy Rain,,,very large,41719.46,5.641527978,69.3787,38.4853
4141,Italy,,5/2/2014,5/10/2014,9,2,250,,Heavy Rain,,,very large,11256.33,5.181730585,13.013,43.3979
4140,Tanzania,,5/10/2014,5/16/2014,7,0,22000,,Heavy Rain,,,large,22249.34,5.192415173,38.9442,-7.66435
4139,Serbia and Montenegro,Bosnia and Herzegovina,5/12/2014,5/16/2014,5,3,4000,,Heavy Rain,,,extreme,115747.69,6.063512332,19.2236,44.56
4138,Romania,Bulgaria,4/17/2014,5/1/2014,15,0,640,,Heavy Rain,,,very large,87430.69,6.293846424,24.494,44.0617
4137,Tanzania,,4/18/2014,5/1/2014,14,41,0,,Heavy Rain,,,very large,18498.39,5.589353226,38.9689,-7.19301
4136,Afghanistan,,4/20/2014,5/16/2014,27,123,6000,,Heavy Rain,,,very large,83722.34,6.530296381,66.4342,35.834
4135,United States,,4/30/2014,5/1/2014,2,1,200,,Heavy Rain,,,extreme,260469.81,6.017817385,-84.9465,31.2966
4134,United States,,4/1/2014,4/8/2014,8,2,300,,Heavy Rain,,,very large,82418.56,5.995206268,-87.6188,31.8585
4133,Argentina,,4/1/2014,4/8/2014,8,0,2000,,Heavy Rain,,,very large,69876.78,5.92351413,-70.2984,-38.3652
4132,Solomon Islands,,4/1/2014,4/8/2014,8,23,10000,,Heavy Rain,,,extreme,5480.75,4.942959975,160.342,-9.67763
4131,South Africa,Namibia,3/1/2014,3/30/2014,30,37,3528,,Heavy Rain,,,very large,1037639.19,7.66925888,25.6074,-21.5153
4130,Australia,,3/24/2014,3/30/2014,7,1,0,,Heavy Rain,,,very large,250162.12,6.419410848,150.117,-26.2415
4129,United States,,3/25/2014,3/30/2014,6,0,200,,Heavy Rain,,,very large,53220.79,5.680323826,-89.1282,31.4244
4128,Zimbabwe,,2/1/2014,3/30/2014,58,0,4000,,Dam Failure,,,large,17205.64,5.999098825,31.3479,-21.5196
4127,Paraguay,,2/25/2014,3/10/2014,14,0,2000,,Heavy Rain,,,large,6829.57,4.980521396,-57.5833,-25.2205
4126,Burundi,,2/19/2014,3/10/2014,20,69,20000,,Heavy Rain,,,extreme,3237.42,5.112259037,29.6499,-4.14041
4125,New Zealand,,3/3/2014,3/10/2014,8,0,80,,Heavy Rain,,,extreme,1015.84,4.210945292,172.613,-43.4538
4124,United States,,3/3/2014,3/10/2014,8,0,900,,Storm/Tidal Surge,,,very large,34.8366,2.621217008,168.729,7.30951
4123,Mozambique,,2/24/2014,3/10/2014,15,4,20000,,Heavy Rain,,,large,481907.88,6.859055287,31.5459,-24.4459
4122,France,Italy,1/20/2014,2/7/2014,19,4,1000,,Heavy Rain,,,very large,82989.45,6.373867746,7.0993,43.9958
4121,Indonesia,,1/8/2014,2/7/2014,31,23,20000,,Heavy Rain,,,very large,35769.22,6.220962423,107.706,-6.6324
4120,Australia,,2/2/2014,2/7/2014,6,0,0,,Hurricane/Tropical Storm,,,large,426979.84,6.408558621,131.732,-14.3299
4119,Zimbabwe,,1/15/2014,2/7/2014,24,0,4000,,Heavy Rain,,,very large,72462.23,6.416414196,28.9231,-20.2044
4118,Zimbabwe,,1/15/2014,2/7/2014,24,0,0,,Heavy Rain,,,very large,142586.1,6.710379691,30.8531,-17.2057
4117,Bolivia,,1/10/2014,5/1/2014,112,60,84000,,Heavy Rain,,,extreme,381576.65,7.931829809,-64.0135,-13.3888
4116,Peru,,1/1/2014,1/4/2014,4,0,300,,Heavy Rain,,,large,74144.66,5.472139869,-71.5232,-12.4186
4115,United States,,12/22/2013,1/4/2014,14,5,0,,Heavy Rain,,,large,16069.91,5.35214148,-86.7899,37.5597
4114,Saint Vincent,St. Lucia,12/26/2013,1/4/2014,10,11,0,,Heavy Rain,,,large,830.232,3.919199469,-60.9886,13.9188
4113,Brazil,,12/23/2013,1/4/2014,13,45,60000,,Heavy Rain,,,extreme,314284.91,6.912296877,-41.9423,-18.9538
4112,Indonesia,,12/29/2013,1/4/2014,7,0,4500,,Heavy Rain,,,large,22524.63,5.197755706,97.2893,4.48013
4111,United Kingdom,Ireland,12/27/2013,2/7/2014,43,0,200,,Heavy Rain,,,very large,126149.79,6.910446247,-1.51144,53.2732
4110,Thailand,,11/20/2013,12/8/2013,19,23,15254,,Monsoon,,,very large,38676.71,6.042294384,100.395,7.2182
4109,Cuba,,12/1/2013,12/8/2013,8,2,227,,Heavy Rain,,,large,7627.3,4.785460816,-81.3958,22.9043
4108,Niger,,11/3/2013,12/8/2013,36,0,1000,,Heavy Rain,,,large,65791.14,6.374469912,13.2017,15.0103
4107,Malaysia,,12/1/2013,12/8/2013,8,1,19000,,Monsoon,,,very large,106697.53,6.107335612,102.362,3.58444
4106,United Kingdom,Germany,12/5/2013,12/8/2013,4,8,4000,,Storm/Tidal Surge,,,extreme,51279.6,5.613034616,7.53306,53.4431
4105,Somalia,,11/8/2013,11/19/2013,12,100,0,,Hurricane/Tropical Storm,,,very large,181848.02,6.514981082,57.4276,21.6819
4104,Saudi Arabia,,11/18/2013,11/19/2013,2,15,121,,Heavy Rain,,,very large,361386.84,6.035093588,44.8084,27.4145
4103,Vietnam,,11/14/2013,11/19/2013,6,41,80000,,Heavy Rain,,,very large,48985.15,5.644306952,107.706,15.5821
4102,Italy,,11/18/2013,11/19/2013,2,18,2700,,Heavy Rain,,,extreme,15699.75,4.797952728,9.00455,40.3008
4101,United States,,10/31/2013,11/10/2013,11,4,4800,,Heavy Rain,,,extreme,38936.39,5.932778364,-98.0111,30.6607
4100,Philippines,,11/8/2013,11/19/2013,12,2000,200000,,Hurricane/Tropical Storm,,,extreme,32476.99,5.891787013,125.052,11.4452
4099,South Sudan,,11/3/2013,11/19/2013,17,0,100,,Heavy Rain,,,large,111000.43,6.275773583,31.7933,7.33928
4098,India,,10/12/2013,11/10/2013,30,7,0,,Heavy Rain,,,very large,102661.14,6.664618596,85.9321,24.7174
4097,Peru,,10/11/2013,10/14/2013,4,0,1100,,Heavy Rain,,,very large,253520.53,6.182164384,-76.1873,-8.5735
4096,Indonesia,,10/7/2013,10/14/2013,8,0,16000,,Heavy Rain,,,very large,31023.66,5.570874278,99.6771,2.95415
4095,China,,10/8/2013,10/14/2013,7,6,176900,,Hurricane/Tropical Storm,,,very large,41577.16,5.64004412,120.573,29.15
4094,South Sudan,,10/8/2013,10/14/2013,7,0,3300,,Heavy Rain,,,large,172574.26,6.08207406,28.8241,7.73724
